"politician_id","riding_id","shortname","Parl","electedhist_id","party_id","end_date","start_date","partyname","partyabb","ridingname_en","province","riding_short","riding_current","member_id","Year","Date","hon_minstatus","hon_gender.y","name","name_given","name_family","dob"
81,59020,"don-bell",36,3693,25,"2004-05-23","1999-10-12","Canadian Alliance","Alliance","Okanagan--Coquihalla","BC","okanagan-coquihalla","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
81,59020,"andré-bellavance",38,1282,1,"2011-03-26","2004-10-04","Conservative","CPC","Okanagan--Coquihalla","BC","okanagan-coquihalla","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
82,24032,"andré-bellavance",38,1484,3,"2011-03-26","2004-10-04","Bloc Québécois","Bloc","Laval","QC","laval","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
83,24030,"johanne-deschamps",38,1482,3,"2011-03-26","2004-10-04","Bloc Québécois","Bloc","Laurentides--Labelle","QC","laurentides-labelle","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
87,35029,"barry-devolin",38,1371,1,"2015-10-19","2004-10-04","Conservative","CPC","Haliburton--Kawartha Lakes--Brock","ON","haliburton-kawartha-lakes-brock","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
88,35007,"ruby-dhalla",38,1350,4,"2011-03-26","2004-10-04","Liberal","Liberal","Brampton--Springdale","ON","brampton-springdale","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
89,24066,"stephane-dion",35,3686,4,"2015-10-19","1996-02-27","Liberal","Liberal","Saint-Laurent--Cartierville","QC","saint-laurent-cartierville","f",3686,1996,"1996-04-15",TRUE,"M","Stéphane Dion","Stéphane","Dion","1955-09-28"
89,24066,"stephane-dion",35,3686,4,"2015-10-19","1996-02-27","Liberal","Liberal","Saint-Laurent--Cartierville","QC","saint-laurent-cartierville","f",3686,1996,"1996-04-15",FALSE,"M","Stéphane Dion","Stéphane","Dion","1955-09-28"
89,70299,"stephane-dion",41,4289,4,"2017-02-06","2015-10-19","Liberal","Liberal","Saint-Laurent","QC","saint-laurent","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
90,59034,"ujjal-dosanjh",38,1296,4,"2011-03-26","2004-10-04","Liberal","Liberal","Vancouver South","BC","vancouver-south","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
91,10006,"norman-doyle",39,401,1,"2008-09-07","2006-04-03","Conservative","CPC","St. John's East","NL","st-john-s-east","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
91,70016,"norman-doyle",38,1328,1,"2005-11-29","2004-10-04","Conservative","CPC","St. John's North","NL","st-john-s-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
93,35103,"ken-dryden",38,1445,4,"2011-03-26","2004-10-04","Liberal","Liberal","York Centre","ON","york-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
94,24031,"gilles-duceppe",35,3287,3,"2004-05-23","1994-01-17","Bloc Québécois","Bloc","Laurier--Sainte-Marie","QC","laurier-sainte-marie","t",3325,1994,"1994-04-27",FALSE,"M","Gilles Duceppe","Gilles","Duceppe","1947-07-22"
94,24031,"gilles-duceppe",35,3287,3,"2004-05-23","1994-01-17","Bloc Québécois","Bloc","Laurier--Sainte-Marie","QC","laurier-sainte-marie","t",3287,1994,"1994-01-19",FALSE,"M","Gilles Duceppe","Gilles","Duceppe","1947-07-22"
94,24031,"gilles-duceppe",35,3287,3,"2004-05-23","1994-01-17","Bloc Québécois","Bloc","Laurier--Sainte-Marie","QC","laurier-sainte-marie","t",3310,1996,"1996-03-13",FALSE,"M","Gilles Duceppe","Gilles","Duceppe","1947-07-22"
94,24031,"gilles-duceppe",39,403,3,"2011-03-26","2006-04-03","Bloc Québécois","Bloc","Laurier--Sainte-Marie","QC","laurier-sainte-marie","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
94,70027,"gilles-duceppe",38,1483,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Laurier","QC","laurier","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
95,59031,"john-duncan",36,2500,28,"2000-10-22","1997-09-22","Reform Party","Reform","Vancouver Island North","BC","vancouver-island-north","f",2500,1997,"1997-09-24",FALSE,"M","John Duncan","John","Duncan","1948-12-19"
95,59031,"john-duncan",37,1598,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Vancouver Island North","BC","vancouver-island-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
95,59031,"john-duncan",38,1293,1,"2005-11-29","2004-10-04","Conservative","CPC","Vancouver Island North","BC","vancouver-island-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
95,59031,"john-duncan",40,1027,1,"2015-10-19","2008-11-18","Conservative","CPC","Vancouver Island North","BC","vancouver-island-north","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
95,70184,"john-duncan",35,3089,28,"1997-04-27","1994-01-17","Reform Party","Reform","North Island--Powell River","BC","north-island-powell-river","t",3179,1994,"1994-03-18",TRUE,"M","John Duncan","John","Duncan","1948-12-19"
95,70184,"john-duncan",35,3089,28,"1997-04-27","1994-01-17","Reform Party","Reform","North Island--Powell River","BC","north-island-powell-river","t",3089,1994,"1994-02-01",FALSE,"M","John Duncan","John","Duncan","1948-12-19"
96,11004,"wayne-easter",35,3253,4,"2021-09-20","1994-01-17","Liberal","Liberal","Malpeque","PE","malpeque","t",3253,1994,"1994-01-24",FALSE,"M","Wayne Easter","Wayne","Easter","1949-06-22"
98,59032,"david-emerson",38,1294,4,"2005-11-29","2004-10-04","Liberal","Liberal","Vancouver Kingsway","BC","vancouver-kingsway","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
98,59032,"david-emerson",39,406,1,"2008-09-07","2006-04-03","Conservative","CPC","Vancouver Kingsway","BC","vancouver-kingsway","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
99,48016,"ken-epp",38,1249,1,"2008-09-07","2004-10-04","Conservative","CPC","Edmonton--Sherwood Park","AB","edmonton-sherwood-park","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
99,70042,"ken-epp",35,3064,28,"2000-10-22","1994-01-17","Reform Party","Reform","Elk Island","AB","elk-island","f",3223,1996,"1996-03-28",TRUE,"M","Ken Epp","Ken","Epp","1939-05-11"
99,70042,"ken-epp",35,3064,28,"2000-10-22","1994-01-17","Reform Party","Reform","Elk Island","AB","elk-island","f",3102,1995,"1995-05-02",FALSE,"M","Ken Epp","Ken","Epp","1939-05-11"
99,70042,"ken-epp",35,3064,28,"2000-10-22","1994-01-17","Reform Party","Reform","Elk Island","AB","elk-island","f",3064,1994,"1994-01-26",FALSE,"M","Ken Epp","Ken","Epp","1939-05-11"
99,70042,"ken-epp",37,1559,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Elk Island","AB","elk-island","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
100,12010,"mark-eyking",37,1645,4,"2019-10-21","2001-01-29","Liberal","Liberal","Sydney--Victoria","NS","sydney-victoria","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
101,24073,"meili-faille",38,1525,3,"2011-03-26","2004-10-04","Bloc Québécois","Bloc","Vaudreuil--Soulanges","QC","vaudreuil-soulanges","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
102,35028,"diane-finley",38,1370,1,"2021-05-20","2004-10-04","Conservative","CPC","Haldimand--Norfolk","ON","haldimand-norfolk","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
103,47006,"brian-fitzpatrick",37,1835,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Prince Albert","SK","prince-albert","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
103,47006,"brian-fitzpatrick",38,1533,1,"2008-09-07","2004-10-04","Conservative","CPC","Prince Albert","SK","prince-albert","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
104,46002,"steven-fletcher",39,414,1,"2015-10-19","2006-04-03","Conservative","CPC","Charleswood--St. James--Assiniboia","MB","charleswood-st-james-assiniboia","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
104,70011,"steven-fletcher",38,1300,1,"2005-11-29","2004-10-04","Conservative","CPC","Charleswood--St. James","MB","charleswood-st-james","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
105,24033,"raymonde-folco",38,1485,4,"2011-03-26","2004-10-04","Liberal","Liberal","Laval--Les Îles","QC","laval-les-iles","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
105,70129,"raymonde-folco",36,2693,4,"2004-05-23","1997-09-22","Liberal","Liberal","Laval West","QC","laval-west","f",2693,1997,"1997-09-25",FALSE,"F","Raymonde Folco","Raymonde","Folco","1940-03-16"
106,35043,"joe-fontana",36,2592,4,"2006-11-27","1997-09-22","Liberal","Liberal","London North Centre","ON","london-north-centre","t",2592,1998,"1998-06-10",FALSE,"M","Joe Fontana","Joe","Fontana","1950-01-13"
106,70218,"joe-fontana",35,3193,4,"1997-04-27","1994-01-17","Liberal","Liberal","London East","ON","london-east","f",3193,1994,"1994-01-26",FALSE,"M","Joe Fontana","Joe","Fontana","1950-01-13"
109,59029,"hedy-fry",35,3102,4,NA,"1994-01-17","Liberal","Liberal","Vancouver Centre","BC","vancouver-centre","t",3102,1994,"1994-01-26",FALSE,"F","Hedy Fry","Hedy","Fry","1941-08-06"
109,59029,"hedy-fry",35,3102,4,NA,"1994-01-17","Liberal","Liberal","Vancouver Centre","BC","vancouver-centre","t",3102,1996,"1996-03-18",TRUE,"F","Hedy Fry","Hedy","Fry","1941-08-06"
112,24052,"christiane-gagnon",35,3306,3,"2011-03-26","1994-01-17","Bloc Québécois","Bloc","Québec","QC","quebec","t",3254,1994,"1994-11-21",FALSE,"F","Christiane Gagnon","Christiane","Gagnon","1948-04-16"
112,24052,"christiane-gagnon",35,3306,3,"2011-03-26","1994-01-17","Bloc Québécois","Bloc","Québec","QC","quebec","t",3307,1995,"1995-02-07",FALSE,"F","Christiane Gagnon","Christiane","Gagnon","1948-04-16"
112,24052,"christiane-gagnon",35,3306,3,"2011-03-26","1994-01-17","Bloc Québécois","Bloc","Québec","QC","quebec","t",3102,1994,"1994-12-15",FALSE,"F","Christiane Gagnon","Christiane","Gagnon","1948-04-16"
112,24052,"christiane-gagnon",35,3306,3,"2011-03-26","1994-01-17","Bloc Québécois","Bloc","Québec","QC","quebec","t",3306,1994,"1994-01-20",FALSE,"F","Christiane Gagnon","Christiane","Gagnon","1948-04-16"
113,35074,"cheryl-gallant",37,1718,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Renfrew--Nipissing--Pembroke","ON","renfrew-nipissing-pembroke","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
113,35074,"cheryl-gallant",38,1416,1,NA,"2004-10-04","Conservative","CPC","Renfrew--Nipissing--Pembroke","ON","renfrew-nipissing-pembroke","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
115,24043,"raynald-blais",38,1495,3,"2011-03-26","2004-10-04","Bloc Québécois","Bloc","Montcalm","QC","montcalm","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
115,70114,"raynald-blais",37,3645,3,"2004-05-23","2002-09-30","Bloc Québécois","Bloc","Berthier--Montcalm","QC","berthier-montcalm","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
116,24060,"michel-gauthier",39,423,3,"2007-09-17","2006-04-03","Bloc Québécois","Bloc","Roberval--Lac-Saint-Jean","QC","roberval-lac-saint-jean","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
116,70035,"michel-gauthier",35,3311,3,"2005-11-29","1994-01-17","Bloc Québécois","Bloc","Roberval","QC","roberval","f",3294,1996,"1996-05-17",FALSE,"M","Michel Gauthier","Michel","Gauthier","1950-02-18"
116,70035,"michel-gauthier",35,3311,3,"2005-11-29","1994-01-17","Bloc Québécois","Bloc","Roberval","QC","roberval","f",3084,1996,"1996-03-04",FALSE,"M","Michel Gauthier","Michel","Gauthier","1950-02-18"
116,70035,"michel-gauthier",35,3311,3,"2005-11-29","1994-01-17","Bloc Québécois","Bloc","Roberval","QC","roberval","f",3311,1994,"1994-01-19",FALSE,"M","Michel Gauthier","Michel","Gauthier","1950-02-18"
118,35017,"john-godfrey",35,3165,4,"2008-09-07","1994-01-17","Liberal","Liberal","Don Valley West","ON","don-valley-west","t",3165,1994,"1994-02-01",FALSE,"M","John Godfrey","John","Godfrey","1942-12-19"
119,13001,"yvon-godin",36,2521,2,"2015-10-19","1997-09-22","NDP","NDP","Acadie--Bathurst","NB","acadie-bathurst","t",2521,1997,"1997-09-25",FALSE,"M","Yvon Godin","Yvon","Godin","1955-05-12"
120,48013,"peter-goldring",36,2456,28,"2000-10-22","1997-09-22","Reform Party","Reform","Edmonton East","AB","edmonton-east","f",2456,1997,"1997-09-29",FALSE,"M","Peter Goldring","Peter","Goldring","1944-12-12"
120,48013,"peter-goldring",38,1246,1,"2011-12-05","2004-10-04","Conservative","CPC","Edmonton East","AB","edmonton-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
120,48013,"peter-goldring",41,4149,5,"2013-06-06","2011-12-06","Independent","Independent","Edmonton East","AB","edmonton-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
120,48013,"peter-goldring",41,4158,1,"2015-10-19","2013-06-07","Conservative","CPC","Edmonton East","AB","edmonton-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
120,70037,"peter-goldring",37,1553,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Edmonton Centre-East","AB","edmonton-centre-east","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
121,47013,"ralph-goodale",36,2745,4,"2015-10-19","1997-09-22","Liberal","Liberal","Wascana","SK","wascana","f",2745,1997,"1997-09-29",TRUE,"M","Ralph Goodale","Ralph","Goodale","1949-10-05"
121,70260,"ralph-goodale",35,3335,4,"1997-04-27","1994-01-17","Liberal","Liberal","Regina--Wascana","SK","regina-wascana","t",3335,1994,"1994-05-10",FALSE,"M","Ralph Goodale","Ralph","Goodale","1949-10-05"
121,70260,"ralph-goodale",35,3335,4,"1997-04-27","1994-01-17","Liberal","Liberal","Regina--Wascana","SK","regina-wascana","t",3335,1994,"1994-02-09",TRUE,"M","Ralph Goodale","Ralph","Goodale","1949-10-05"
121,70260,"ralph-goodale",41,4221,4,"2019-10-21","2015-10-19","Liberal","Liberal","Regina--Wascana","SK","regina-wascana","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
122,35011,"gary-goodyear",38,1353,1,"2015-10-19","2004-10-04","Conservative","CPC","Cambridge","ON","cambridge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
122,35011,"gary-goodyear",38,1353,1,"2015-10-19","2004-10-04","Conservative","CPC","Cambridge","ON","cambridge","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
124,35093,"bill-graham",38,1435,4,"2008-03-17","2004-10-04","Liberal","Liberal","Toronto Centre","ON","toronto-centre","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
124,70103,"bill-graham",36,2640,4,"2004-05-23","1997-09-22","Liberal","Liberal","Toronto Centre--Rosedale","ON","toronto-centre-rosedale","f",2640,1998,"1998-06-11",FALSE,"M","Bill Graham","Bill","Graham","1939-03-17"
124,70226,"bill-graham",35,3219,4,"1997-04-27","1994-01-17","Liberal","Liberal","Rosedale","ON","rosedale","f",3219,1994,"1994-01-28",FALSE,"M","Bill Graham","Bill","Graham","1939-03-17"
126,59009,"nina-grewal",38,1271,1,"2015-10-19","2004-10-04","Conservative","CPC","Fleetwood--Port Kells","BC","fleetwood-port-kells","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
127,35048,"albina-guarnieri",38,1389,4,"2011-03-26","2004-10-04","Liberal","Liberal","Mississauga East--Cooksville","ON","mississauga-east-cooksville","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
127,70090,"albina-guarnieri",35,3197,4,"2004-05-23","1994-01-17","Liberal","Liberal","Mississauga East","ON","mississauga-east","f",3197,1994,"1994-02-03",FALSE,"F","Albina Guarnieri","Albina","Guarnieri","1953-06-23"
127,70090,"albina-guarnieri",35,3197,4,"2004-05-23","1994-01-17","Liberal","Liberal","Mississauga East","ON","mississauga-east","f",3121,1996,"1996-05-13",TRUE,"F","Albina Guarnieri","Albina","Guarnieri","1953-06-23"
128,24059,"monique-guay",38,1511,3,"2011-03-26","2004-10-04","Bloc Québécois","Bloc","Rivière-du-Nord","QC","riviere-du-nord","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
128,70126,"monique-guay",35,3286,3,"2004-05-23","1994-01-17","Bloc Québécois","Bloc","Laurentides","QC","laurentides","f",3286,1994,"1994-01-21",FALSE,"F","Monique Guay","Monique","Guay","1959-10-27"
129,35085,"france-bonsant",38,1426,1,"2010-04-08","2004-10-04","Conservative","CPC","Simcoe--Grey","ON","simcoe-grey","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
129,35085,"ken-boshcoff",40,4030,5,"2011-03-26","2010-04-09","Independent","Independent","Simcoe--Grey","ON","simcoe-grey","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
130,24014,"michel-guimond",39,436,3,"2011-03-26","2006-04-03","Bloc Québécois","Bloc","Montmorency--Charlevoix--Haute-Côte-Nord","QC","montmorency-charlevoix-haute-cote-nord","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
130,70026,"michel-guimond",38,1466,3,"2005-11-29","2004-10-04","Bloc Québécois","Bloc","Charlevoix--Montmorency","QC","charlevoix-montmorency","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
130,70112,"michel-guimond",37,1762,3,"2004-05-23","2001-01-29","Bloc Québécois","Bloc","Beauport--Montmorency--Côte-De- Beaupré--Île-D'Orléans","QC","beauport-montmorency-cote-de-beaupre-ile-d-orleans","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
130,70158,"michel-guimond",35,3260,3,"2000-10-22","1994-01-17","Bloc Québécois","Bloc","Beauport--Montmorency--Orléans","QC","beauport-montmorency-orleans","f",3267,1996,"1996-10-22",FALSE,"M","Michel Guimond","Michel","Guimond","1953-12-26"
130,70158,"michel-guimond",35,3260,3,"2000-10-22","1994-01-17","Bloc Québécois","Bloc","Beauport--Montmorency--Orléans","QC","beauport-montmorency-orleans","f",3260,1994,"1994-01-26",FALSE,"M","Michel Guimond","Michel","Guimond","1953-12-26"
131,48004,"art-hanger",35,3053,28,"2000-10-22","1994-01-17","Reform Party","Reform","Calgary Northeast","AB","calgary-northeast","f",3053,1994,"1994-01-27",FALSE,"M","Art Hanger","Art","Hanger","1943-02-19"
131,48004,"art-hanger",37,1547,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Calgary Northeast","AB","calgary-northeast","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
131,48004,"art-hanger",38,1238,1,"2008-09-07","2004-10-04","Conservative","CPC","Calgary Northeast","AB","calgary-northeast","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
132,48008,"stephen-harper",37,3649,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Calgary Southwest","AB","calgary-southwest","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
132,48008,"stephen-harper",38,1241,1,"2015-10-19","2004-10-04","Conservative","CPC","Calgary Southwest","AB","calgary-southwest","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
132,48009,"stephen-harper",35,3056,28,"1997-04-27","1994-01-17","Reform Party","Reform","Calgary West","AB","calgary-west","f",3056,1994,"1994-01-19",FALSE,"M","Stephen Harper","Stephen","Harper","1959-04-30"
132,70266,"stephen-harper",41,4223,1,"2016-08-26","2015-10-19","Conservative","CPC","Calgary Heritage","AB","calgary-heritage","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
133,59004,"dick-harris",38,1266,1,"2015-10-19","2004-10-04","Conservative","CPC","Cariboo--Prince George","BC","cariboo-prince-george","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
133,70053,"dick-harris",35,3095,28,"2000-10-22","1994-01-17","Reform Party","Reform","Prince George--Bulkley Valley","BC","prince-george-bulkley-valley","f",3095,1994,"1994-03-08",FALSE,"M","Dick Harris","Dick","Harris","1944-09-06"
133,70053,"dick-harris",37,1588,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Prince George--Bulkley Valley","BC","prince-george-bulkley-valley","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
135,10007,"robert-bouchard",39,442,1,"2008-09-07","2006-04-03","Conservative","CPC","St. John's South--Mount Pearl","NL","st-john-s-south-mount-pearl","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
135,70017,"diane-bourgeois",38,1329,1,"2005-11-29","2004-10-04","Conservative","CPC","St. John's South","NL","st-john-s-south","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
135,70065,"loyola-hearn",36,3670,26,"2004-05-23","1999-10-12","Progressive Conservative","PC","St. John's West","NL","st-john-s-west","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
136,59027,"russ-hiebert",38,1288,1,"2015-10-19","2004-10-04","Conservative","CPC","South Surrey--White Rock--Cloverdale","BC","south-surrey-white-rock-cloverdale","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
137,59022,"jay-hill",35,3096,28,"2000-10-22","1994-01-17","Reform Party","Reform","Prince George--Peace River","BC","prince-george-peace-river","f",3096,1994,"1994-01-28",FALSE,"M","Jay Hill","Jay","Hill","1952-12-27"
137,59022,"jay-hill",35,3096,28,"2000-10-22","1994-01-17","Reform Party","Reform","Prince George--Peace River","BC","prince-george-peace-river","f",3306,1996,"1996-11-04",FALSE,"M","Jay Hill","Jay","Hill","1952-12-27"
137,59022,"jay-hill",37,1589,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Prince George--Peace River","BC","prince-george-peace-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
137,59022,"jay-hill",38,1284,1,"2010-10-25","2004-10-04","Conservative","CPC","Prince George--Peace River","BC","prince-george-peace-river","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
138,70006,"betty-hinton",38,1272,1,"2005-11-29","2004-10-04","Conservative","CPC","Kamloops--Thompson","BC","kamloops-thompson","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
138,70048,"betty-hinton",37,1576,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Kamloops, Thompson And Highland Valleys","BC","kamloops-thompson-and-highland-valleys","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
138,59010,"betty-hinton",39,445,1,"2008-09-07","2006-04-03","Conservative","CPC","Kamloops--Thompson--Cariboo","BC","kamloops-thompson-cariboo","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
139,35001,"mark-holland",38,1343,4,"2011-03-26","2004-10-04","Liberal","Liberal","Ajax--Pickering","ON","ajax-pickering","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
139,70312,"gord-brown",41,4263,4,NA,"2015-10-19","Liberal","Liberal","Ajax","ON","ajax","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
140,13006,"charles-hubbard",35,3127,4,"2008-09-07","1994-01-17","Liberal","Liberal","Miramichi","NB","miramichi","f",3127,1994,"1994-03-09",FALSE,"M","Charles Hubbard","Charles","Hubbard","1940-10-29"
142,48018,"rahim-jaffer",36,2461,28,"2000-10-22","1997-09-22","Reform Party","Reform","Edmonton Strathcona","AB","edmonton-strathcona","t",2461,1997,"1997-09-24",FALSE,"M","Rahim Jaffer","Rahim","Jaffer","1971-12-15"
142,48018,"rahim-jaffer",37,1558,25,"2004-05-23","2001-01-29","Canadian Alliance","Alliance","Edmonton Strathcona","AB","edmonton-strathcona","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
142,48018,"rahim-jaffer",38,1252,1,"2008-09-07","2004-10-04","Conservative","CPC","Edmonton Strathcona","AB","edmonton-strathcona","t",NA,NA,NA,NA,NA,NA,NA,NA,NA
143,48001,"brian-jean",39,450,1,"2014-01-17","2006-04-03","Conservative","CPC","Fort McMurray--Athabasca","AB","fort-mcmurray-athabasca","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
143,70001,"brian-jean",38,1235,1,"2005-11-29","2004-10-04","Conservative","CPC","Athabasca","AB","athabasca","f",NA,NA,NA,NA,NA,NA,NA,NA,NA
144,24045,"marlene-jennings",36,2702,4,"2011-03-26","1997-09-22","Liberal","Liberal","Notre-Dame-de-Grâce--Lachine","QC","notre-dame-de-grace-lachine","f",2702,1997,"1997-09-24",FALSE,"F","Marlene Jennings","Marlene","Jennings","1951-11-10"
